,Channel 1 Last (C),Channel 3 Last (C),Channel 4 Last (C),Channel 5 Last (C),Channel 6 Last (C)
0:08:11,-56.597,-30.563,-15.109,6.148,15.989
0:08:12,-56.837,-30.712,-15.225,6.088,15.956
0:08:13,-56.867,-30.717,-15.148,6.024,15.87
0:08:14,-56.994,-30.858,-15.303,5.865,15.728
0:08:15,-57.099,-30.95,-15.423,5.794,15.709
0:08:16,-57.175,-31.027,-15.431,5.782,15.716
0:08:17,-57.105,-31.064,-15.52,5.598,15.556
0:08:18,-57.046,-31.088,-15.548,5.526,15.515
0:08:19,-57.08,-31.177,-15.706,5.417,15.403
0:08:20,-57.426,-31.334,-15.996,5.371,15.395
0:08:21,-57.342,-31.435,-15.958,5.326,15.35
0:08:22,-57.288,-31.343,-15.955,5.209,15.197
0:08:23,-57.524,-31.508,-16.171,5.014,15.06
0:08:24,-57.549,-31.581,-16.225,4.935,14.992
0:08:25,-57.785,-31.846,-16.72,4.548,14.791
0:08:26,-57.958,-31.919,-16.709,4.566,14.821
0:08:27,-57.849,-31.847,-16.535,4.577,14.798
0:08:28,-57.707,-31.835,-16.551,4.426,14.675
0:08:29,-57.85,-31.896,-16.563,4.355,14.597
0:08:30,-57.931,-31.928,-16.648,4.343,14.615
0:08:31,-57.578,-32.021,-16.614,4.346,14.525
0:08:32,-57.978,-32.126,-16.796,4.192,14.454
0:08:33,-58.1,-32.179,-16.901,4.094,14.428
0:08:34,-58.046,-32.203,-16.905,3.978,14.268
0:08:35,-57.946,-32.236,-17.048,3.789,14.133
0:08:36,-58.038,-32.268,-17.041,3.808,14.107
0:08:37,-57.976,-32.224,-16.999,3.744,14.051
0:08:38,-57.943,-32.317,-17.173,3.585,13.928
0:08:39,-58.052,-32.313,-17.119,3.578,13.906
0:08:40,-58.057,-32.535,-17.401,3.401,13.823
0:08:41,-58.474,-32.829,-18.027,3.07,13.659
0:08:42,-58.437,-32.773,-17.831,3.115,13.689
0:08:43,-58.555,-32.713,-17.565,3.302,13.714
0:08:44,-58.64,-32.75,-17.619,3.268,13.725
0:08:45,-58.653,-32.79,-17.728,3.151,13.654
0:08:46,-58.607,-32.714,-17.716,2.96,13.446
0:08:47,-58.658,-32.843,-17.864,2.775,13.259
0:08:48,-58.527,-32.855,-17.833,2.734,13.211
0:08:49,-58.208,-32.824,-17.679,2.748,13.173
0:08:50,-58.436,-32.989,-17.977,2.639,13.091
0:08:51,-58.647,-33.021,-18.081,2.582,13.076
0:08:52,-58.795,-32.958,-17.966,2.563,13.038
0:08:53,-58.93,-33.119,-18.125,2.503,13.045
0:08:54,-59.035,-33.275,-18.395,2.379,12.975
0:08:55,-59.04,-33.272,-18.473,2.198,12.855
0:08:56,-58.973,-33.277,-18.384,2.201,12.836
0:08:57,-59.117,-33.261,-18.358,2.246,12.836
0:08:58,-59.02,-33.309,-18.362,2.159,12.78
0:08:59,-58.962,-33.398,-18.536,2.087,12.779
0:09:00,-58.979,-33.495,-18.517,2.162,12.857
0:09:01,-59.203,-33.624,-18.703,2.06,12.842
0:09:02,-59.401,-33.62,-18.715,1.925,12.722
0:09:03,-59.464,-33.689,-18.893,1.823,12.663
0:09:04,-59.595,-33.927,-19.191,1.699,12.64
0:09:05,-59.52,-33.81,-18.99,1.702,12.591
0:09:06,-59.466,-33.754,-18.936,1.653,12.528
0:09:07,-58.578,-33.767,-18.335,2.05,12.869
0:09:08,-58.903,-33.631,-18.412,1.915,12.694
0:09:09,-59.252,-33.812,-18.818,1.712,12.608
0:09:10,-59.463,-33.788,-18.814,1.599,12.489
0:09:11,-59.48,-33.897,-19.035,1.407,12.388
0:09:12,-59.573,-34.046,-19.209,1.418,12.496
0:09:13,-59.41,-34.171,-19.26,1.406,12.443
0:09:14,-59.797,-34.176,-19.418,1.312,12.402
0:09:15,-59.777,-34.196,-19.392,1.229,12.35
0:09:16,-59.457,-34.22,-19.149,1.45,12.621
0:09:17,-59.525,-34.101,-19.091,1.39,12.509
0:09:18,-59.546,-34.121,-19.196,1.255,12.356
0:09:19,-59.593,-34.214,-19.424,0.999,12.166
0:09:20,-59.661,-34.411,-19.772,0.818,12.009
0:09:21,-59.847,-34.504,-19.969,0.821,11.994
0:09:22,-59.704,-34.492,-19.773,0.892,12.12
0:09:23,-59.987,-34.384,-19.615,0.959,12.157
0:09:24,-60.06,-34.393,-19.642,0.907,12.082
0:09:25,-60.061,-34.437,-19.689,0.85,12.011
0:09:26,-60.075,-34.45,-19.79,0.812,11.999
0:09:27,-60.053,-34.446,-19.74,0.778,11.981
0:09:28,-59.93,-34.776,-20.169,0.713,11.958
0:09:29,-59.922,-34.632,-19.981,0.668,11.909
0:09:30,-59.982,-34.669,-19.996,0.653,11.923
0:09:31,-59.898,-34.822,-20.064,0.652,12.012
0:09:32,-60.29,-34.846,-20.139,0.64,12.053
0:09:33,-60.386,-34.811,-20.152,0.61,12.004
0:09:34,-60.295,-34.775,-20.108,0.546,11.929
0:09:35,-60.447,-34.836,-20.204,0.545,12.029
0:09:36,-60.586,-34.896,-20.326,0.515,11.999
0:09:37,-60.509,-34.949,-20.374,0.439,11.865
0:09:38,-60.262,-34.889,-20.229,0.379,11.79
0:09:39,-60.158,-34.869,-20.15,0.364,11.797
0:09:40,-60.38,-35.043,-20.505,0.288,11.711
0:09:41,-60.441,-34.935,-20.301,0.306,11.778
0:09:42,-60.48,-35.132,-20.668,0.246,11.726
0:09:43,-60.585,-35.116,-20.558,0.212,11.699
0:09:44,-60.603,-35.342,-20.874,0.151,11.75
0:09:45,-60.595,-35.286,-20.76,0.155,11.765
0:09:46,-60.495,-35.15,-20.551,0.12,11.727
0:09:47,-60.704,-35.387,-20.95,0.037,11.656
0:09:48,-60.748,-35.456,-21.025,0.014,11.637
0:09:49,-60.809,-35.404,-20.927,-0.024,11.633
0:09:50,-60.736,-35.425,-20.908,-0.07,11.599
0:09:51,-60.771,-35.465,-20.955,-0.089,11.588
0:09:52,-60.824,-35.426,-20.956,-0.128,11.554
0:09:53,-60.555,-35.51,-20.992,-0.17,11.546
0:09:54,-60.452,-35.37,-20.799,-0.163,11.564
0:09:55,-60.492,-35.423,-20.859,-0.186,11.534
0:09:56,-60.137,-35.351,-20.588,-0.175,11.634
0:09:57,-60.306,-35.315,-20.667,-0.198,11.582
0:09:58,-60.64,-35.312,-20.691,-0.256,11.503
0:09:59,-60.632,-35.413,-20.861,-0.313,11.421
0:10:00,-60.702,-35.337,-20.695,-0.291,11.517
0:10:01,-60.542,-35.361,-20.704,-0.348,11.461
0:10:02,-60.894,-35.458,-20.925,-0.402,11.401
0:10:03,-60.851,-35.435,-20.878,-0.425,11.397
0:10:04,-60.769,-35.387,-20.808,-0.467,11.333
0:10:05,-60.834,-35.54,-21.017,-0.544,11.299
0:10:06,-60.86,-35.584,-21.049,-0.54,11.322
0:10:07,-61.043,-35.581,-21.065,-0.564,11.332
0:10:08,-61,-35.529,-21.003,-0.587,11.287
0:10:09,-61.014,-35.538,-20.975,-0.595,11.283
0:10:10,-60.525,-35.482,-20.767,-0.603,11.305
0:10:11,-60.686,-35.627,-21.032,-0.669,11.304
0:10:12,-60.911,-35.76,-21.289,-0.718,11.263
0:10:13,-60.955,-35.857,-21.317,-0.726,11.314
0:10:14,-61.237,-35.998,-21.53,-0.757,11.362
0:10:15,-61.255,-35.983,-21.499,-0.769,11.373
0:10:16,-61.182,-35.983,-21.472,-0.777,11.339
0:10:17,-61.313,-35.972,-21.484,-0.808,11.324
0:10:18,-61.378,-35.972,-21.461,-0.839,11.297
0:10:19,-61.344,-36.073,-21.627,-0.904,11.278
0:10:20,-61.427,-36.17,-21.813,-0.973,11.252
0:10:21,-61.427,-36.206,-21.809,-0.965,11.252
0:10:22,-61.514,-36.122,-21.746,-1.012,11.128
0:10:23,-61.346,-36.127,-21.7,-1.062,11.039
0:10:24,-61.247,-36.135,-21.684,-1.085,11.023
0:10:25,-61.182,-36.136,-21.685,-1.112,11.038
0:10:26,-61.456,-36.293,-21.989,-1.162,11.011
0:10:27,-61.43,-36.249,-21.844,-1.162,11.041
0:10:28,-61.418,-36.266,-21.86,-1.189,11.059
0:10:29,-61.423,-36.223,-21.6,-1.137,11.184
0:10:30,-61.137,-36.239,-21.609,-1.16,11.117
0:10:31,-61.324,-36.316,-21.877,-1.271,10.946
0:10:32,-61.282,-36.228,-21.775,-1.317,10.912
0:10:33,-61.308,-36.345,-21.926,-1.344,10.934
0:10:34,-61.361,-36.31,-21.989,-1.402,10.814
0:10:35,-61.66,-36.459,-22.183,-1.452,10.728
0:10:36,-61.622,-36.455,-22.112,-1.44,10.75
0:10:37,-61.661,-36.423,-22.074,-1.433,10.764
0:10:38,-61.731,-36.464,-22.09,-1.461,10.734
0:10:39,-61.701,-36.456,-22.102,-1.491,10.697
0:10:40,-61.62,-36.333,-21.91,-1.496,10.689
0:10:41,-61.573,-36.354,-21.961,-1.542,10.681
0:10:42,-61.66,-36.374,-21.986,-1.542,10.658
0:10:43,-61.691,-36.447,-22.124,-1.596,10.568
0:10:44,-61.531,-36.423,-21.955,-1.619,10.56
0:10:45,-61.254,-36.388,-21.794,-1.605,10.59
0:10:46,-61.316,-36.404,-21.901,-1.632,10.548
0:10:47,-61.55,-36.557,-22.327,-1.8,10.369
0:10:48,-61.715,-36.606,-22.331,-1.777,10.406
0:10:49,-61.82,-36.695,-22.47,-1.785,10.472
0:10:50,-61.873,-36.696,-22.392,-1.794,10.461
0:10:51,-61.773,-36.616,-22.278,-1.805,10.431
0:10:52,-61.783,-36.62,-22.342,-1.89,10.315
0:10:53,-61.788,-36.753,-22.496,-1.913,10.307
0:10:54,-61.779,-36.725,-22.386,-1.89,10.396
0:10:55,-61.784,-36.726,-22.374,-1.872,10.537
0:10:56,-61.59,-36.795,-22.324,-1.884,10.521
0:10:57,-61.612,-36.691,-22.182,-1.888,10.491
0:10:58,-61.764,-36.664,-22.266,-1.949,10.371
0:10:59,-61.501,-36.712,-22.278,-2.015,10.259
0:11:00,-61.601,-36.781,-22.416,-2.072,10.203
0:11:01,-61.931,-36.818,-22.594,-2.122,10.117
0:11:02,-61.723,-36.694,-22.327,-2.122,10.083
0:11:03,-61.646,-36.706,-22.288,-2.134,10.076
0:11:04,-61.49,-36.666,-22.202,-2.127,10.083
0:11:05,-61.534,-36.647,-22.1,-2.132,10.067
0:11:06,-61.517,-36.72,-22.278,-2.185,10
0:11:07,-61.878,-36.793,-22.42,-2.182,10.029
0:11:08,-61.61,-36.846,-22.235,-2.091,10.296
0:11:09,-61.853,-36.894,-22.437,-2.141,10.236
0:11:10,-61.957,-36.987,-22.595,-2.214,10.157
0:11:11,-61.971,-37.02,-22.69,-2.253,10.101
0:11:12,-62.032,-37.044,-22.774,-2.291,10.056
0:11:13,-62.063,-37.045,-22.786,-2.31,10.007
0:11:14,-62.098,-37.134,-22.81,-2.315,10.007
0:11:15,-62.134,-37.118,-22.803,-2.308,10.029
0:11:16,-62.143,-37.006,-22.63,-2.346,9.916
0:11:17,-62.113,-37.131,-22.839,-2.388,9.885
0:11:18,-62.092,-37.1,-22.769,-2.393,9.855
0:11:19,-62.158,-37.145,-22.967,-2.484,9.772
0:11:20,-62.176,-37.125,-22.896,-2.481,9.809
0:11:21,-62.254,-37.133,-22.912,-2.5,9.752
0:11:22,-62.159,-37.086,-22.921,-2.581,9.616
0:11:23,-62.181,-37.227,-23.087,-2.612,9.578
0:11:24,-62.221,-37.231,-23.044,-2.616,9.578
0:11:25,-62.243,-37.26,-23.159,-2.662,9.585
0:11:26,-62.387,-37.337,-23.258,-2.667,9.6
0:11:27,-62.43,-37.305,-23.187,-2.69,9.52
0:11:28,-62.267,-37.217,-23.026,-2.755,9.437
0:11:29,-62.224,-37.27,-23.074,-2.797,9.388
0:11:30,-62.203,-37.295,-23.09,-2.798,9.369
0:11:31,-62.229,-37.203,-22.977,-2.806,9.357
0:11:32,-62.269,-37.252,-23.052,-2.845,9.311
0:11:33,-62.213,-37.285,-23.084,-2.849,9.363
0:11:34,-62.145,-37.285,-22.994,-2.823,9.449
0:11:35,-62.405,-37.402,-23.275,-2.892,9.385
0:11:36,-62.431,-37.423,-23.232,-2.888,9.369
0:11:37,-62.307,-37.452,-23.343,-2.988,9.26
0:11:38,-62.467,-37.536,-23.493,-2.992,9.248
0:11:39,-62.503,-37.513,-23.399,-2.974,9.263
0:11:40,-62.243,-37.461,-23.159,-2.875,9.468
0:11:41,-62.092,-37.389,-23.006,-2.876,9.442
0:11:42,-62.288,-37.462,-23.219,-2.922,9.385
0:11:43,-62.353,-37.507,-23.46,-3.074,9.174
0:11:44,-62.436,-37.519,-23.366,-3.052,9.166
0:11:45,-62.35,-37.444,-23.24,-3.06,9.158
0:11:46,-62.346,-37.472,-23.339,-3.125,9.045
0:11:47,-62.36,-37.485,-23.198,-3.054,9.184
0:11:48,-62.209,-37.557,-23.23,-3.027,9.236
0:11:49,-62.162,-37.538,-23.25,-3.074,9.16
0:11:50,-62.296,-37.583,-23.365,-3.112,9.096
0:11:51,-62.21,-37.483,-23.137,-3.086,9.103
0:11:52,-62.003,-37.431,-23.07,-3.094,9.012
0:11:53,-62.138,-37.444,-23.138,-3.144,8.941
0:11:54,-62.251,-37.444,-23.197,-3.152,8.937
0:11:55,-62.498,-37.601,-23.505,-3.209,8.91
0:11:56,-62.313,-37.521,-23.277,-3.206,8.917
0:11:57,-62.317,-37.594,-23.415,-3.252,8.856
0:11:58,-62.301,-37.522,-23.223,-3.23,8.856
0:11:59,-62.288,-37.539,-23.227,-3.242,8.863
0:12:00,-62.228,-37.487,-23.228,-3.265,8.81
0:12:01,-62.363,-37.496,-23.272,-3.288,8.734
0:12:02,-62.424,-37.464,-23.237,-3.281,8.726
0:12:03,-62.399,-37.481,-23.19,-3.266,8.775
0:12:04,-62.408,-37.586,-23.372,-3.29,8.883
0:12:05,-62.517,-37.703,-23.534,-3.328,8.841
0:12:06,-62.556,-37.699,-23.581,-3.385,8.758
0:12:07,-62.362,-37.599,-23.361,-3.367,8.728
0:12:08,-62.488,-37.592,-23.468,-3.432,8.63
0:12:09,-62.541,-37.652,-23.524,-3.433,8.61
0:12:10,-62.45,-37.665,-23.497,-3.46,8.61
0:12:11,-62.576,-37.657,-23.478,-3.422,8.666
0:12:12,-62.637,-37.642,-23.443,-3.419,8.699
0:12:13,-62.582,-37.678,-23.49,-3.507,8.533
0:12:14,-62.604,-37.691,-23.597,-3.53,8.51
0:12:15,-62.483,-37.639,-23.452,-3.523,8.529
0:12:16,-62.211,-37.648,-23.37,-3.519,8.506
0:12:17,-62.402,-37.588,-23.288,-3.516,8.55
0:12:18,-62.446,-37.685,-23.442,-3.562,8.524
0:12:19,-62.425,-37.681,-23.43,-3.601,8.485
0:12:20,-62.33,-37.63,-23.328,-3.598,8.466
0:12:21,-62.296,-37.606,-23.242,-3.594,8.44
0:12:22,-62.145,-37.631,-23.258,-3.599,8.473
0:12:23,-62.388,-37.66,-23.389,-3.634,8.442
0:12:24,-62.531,-37.788,-23.63,-3.668,8.457
0:12:25,-62.688,-37.789,-23.682,-3.729,8.366
0:12:26,-62.624,-37.786,-23.6,-3.715,8.388
0:12:27,-62.585,-37.818,-23.608,-3.715,8.369
0:12:28,-62.425,-37.75,-23.474,-3.712,8.327
0:12:29,-62.513,-37.747,-23.455,-3.705,8.338
0:12:30,-62.539,-37.848,-23.625,-3.732,8.33
0:12:31,-62.323,-37.736,-23.219,-3.622,8.465
0:12:32,-62.211,-37.853,-23.516,-3.706,8.438
0:12:33,-62.38,-37.893,-23.544,-3.71,8.385
0:12:34,-62.446,-37.978,-23.714,-3.779,8.298
0:12:35,-62.516,-37.971,-23.766,-3.81,8.29
0:12:36,-62.616,-38.015,-23.868,-3.841,8.245
0:12:37,-62.703,-37.916,-23.735,-3.849,8.18
0:12:38,-62.674,-38.033,-23.874,-3.88,8.199
0:12:39,-62.657,-38.085,-23.977,-3.903,8.176
0:12:40,-62.891,-38.082,-23.954,-3.881,8.175
0:12:41,-62.576,-38.103,-23.891,-3.878,8.227
0:12:42,-62.554,-38.047,-23.852,-3.909,8.167
0:12:43,-62.733,-38.059,-23.931,-3.947,8.136
0:12:44,-62.746,-37.992,-23.739,-3.887,8.169
0:12:45,-62.534,-38.076,-23.759,-3.868,8.225
0:12:46,-62.531,-38.049,-23.85,-3.971,8.067
0:12:47,-62.562,-37.909,-23.587,-3.93,8.089
0:12:48,-62.38,-37.865,-23.52,-3.961,8.036
0:12:49,-62.524,-37.962,-23.749,-3.999,7.998
0:12:50,-62.737,-38.051,-23.903,-4.057,7.956
0:12:51,-62.793,-38.156,-24.034,-4.057,7.971
0:12:52,-62.569,-38.044,-23.774,-4.031,7.989
0:12:53,-62.825,-38.237,-24.185,-4.096,7.955
0:12:54,-63.011,-38.209,-24.098,-4.055,7.996
0:12:55,-62.882,-38.102,-23.898,-4.09,7.943
0:12:56,-62.779,-38.082,-23.863,-4.086,7.886
0:12:57,-62.718,-38.062,-23.792,-4.094,7.863
0:12:58,-62.433,-38.083,-23.71,-4.072,7.912
0:12:59,-62.473,-38.055,-23.734,-4.122,7.828
0:13:00,-62.546,-37.995,-23.667,-4.111,7.821
0:13:01,-62.491,-38.044,-23.719,-4.126,7.764
0:13:02,-62.63,-38.221,-24.067,-4.214,7.696
0:13:03,-62.622,-38.173,-23.929,-4.188,7.714
0:13:04,-62.7,-38.254,-24.087,-4.215,7.751
0:13:05,-62.939,-38.291,-24.178,-4.216,7.702
0:13:06,-62.883,-38.211,-24.025,-4.186,7.747
0:13:07,-62.832,-38.199,-23.986,-4.16,7.75
0:13:08,-62.637,-38.096,-23.778,-4.153,7.761
0:13:09,-62.62,-38.18,-23.944,-4.179,7.745
0:13:10,-62.916,-38.125,-23.921,-4.165,7.749
0:13:11,-62.713,-38.121,-23.834,-4.203,7.639
0:13:12,-62.622,-38.206,-23.933,-4.188,7.718
0:13:13,-62.779,-38.347,-24.229,-4.299,7.638
0:13:14,-62.948,-38.356,-24.23,-4.307,7.626
0:13:15,-63.005,-38.392,-24.286,-4.315,7.6
0:13:16,-62.672,-38.276,-23.955,-4.255,7.633
0:13:17,-62.694,-38.208,-23.932,-4.282,7.554
0:13:18,-62.738,-38.172,-23.912,-4.294,7.524
0:13:19,-62.786,-38.193,-24.019,-4.344,7.463
0:13:20,-62.808,-38.182,-23.98,-4.333,7.414
0:13:21,-62.834,-38.166,-23.945,-4.352,7.414
0:13:22,-62.865,-38.138,-23.922,-4.349,7.391
0:13:23,-62.892,-38.163,-23.974,-4.364,7.375
0:13:24,-62.862,-38.223,-24.033,-4.387,7.345
0:13:25,-62.459,-38.139,-23.73,-4.312,7.468
0:13:26,-62.785,-38.185,-23.964,-4.362,7.437
0:13:27,-62.881,-38.241,-24.043,-4.4,7.407
0:13:28,-62.899,-38.298,-24.11,-4.416,7.403
0:13:29,-62.934,-38.226,-24.012,-4.39,7.383
0:13:30,-62.952,-38.21,-24.016,-4.409,7.365
0:13:31,-63.048,-38.299,-24.151,-4.448,7.338
0:13:32,-62.988,-38.32,-24.159,-4.46,7.337
0:13:33,-62.992,-38.324,-24.124,-4.418,7.382
0:13:34,-63.036,-38.256,-24.026,-4.426,7.321
0:13:35,-62.855,-38.333,-24.066,-4.442,7.347
0:13:36,-62.885,-38.297,-24.035,-4.427,7.351
0:13:37,-62.873,-38.306,-24.047,-4.458,7.294
0:13:38,-62.852,-38.503,-24.379,-4.55,7.279
0:13:39,-62.908,-38.56,-24.501,-4.599,7.199
0:13:40,-62.978,-38.629,-24.675,-4.63,7.225
0:13:41,-63.001,-38.641,-24.672,-4.593,7.225
0:13:42,-63.205,-38.638,-24.676,-4.608,7.19
0:13:43,-63.114,-38.574,-24.456,-4.582,7.19
0:13:44,-62.916,-38.53,-24.37,-4.598,7.159
0:13:45,-62.868,-38.522,-24.382,-4.602,7.163
0:13:46,-62.999,-38.623,-24.568,-4.652,7.117
0:13:47,-63.246,-38.632,-24.473,-4.66,7.098
0:13:48,-63.718,-38.781,-24.616,-4.698,7.072
0:13:49,-64.573,-39.115,-24.707,-4.668,7.135
0:13:50,-65.617,-39.473,-24.806,-4.665,7.082
0:13:51,-66.059,-39.662,-24.83,-4.692,7.033
0:13:52,-66.679,-40.037,-24.827,-4.692,7.029
0:13:53,-67.533,-40.49,-25.036,-4.742,7.039
0:13:54,-68.136,-40.766,-25.186,-4.746,7.084
0:13:55,-69.25,-41.294,-25.329,-4.698,7.29
0:13:56,-70.004,-41.727,-25.392,-4.721,7.379
0:13:57,-69.289,-41.682,-25.483,-4.733,7.413
0:13:58,-65.019,-40.546,-25.705,-4.836,7.401
0:13:59,-61.095,-38.971,-25.307,-4.836,7.483
0:14:00,-59.372,-38.2,-25.114,-4.859,7.502
0:14:01,-56.186,-36.654,-24.562,-4.871,7.599
0:14:02,-53.131,-35.189,-24.098,-4.883,7.685
0:14:03,-51.632,-34.394,-23.621,-4.838,7.797
0:14:04,-48.966,-32.888,-23.011,-4.831,7.902
0:14:05,-46.616,-31.49,-22.428,-4.778,8.044
0:14:06,-45.451,-30.808,-22.096,-4.755,8.085
0:14:07,-43.069,-29.441,-21.352,-4.687,8.19
0:14:08,-40.867,-28.283,-20.757,-4.566,8.31
0:14:09,-39.898,-27.723,-20.525,-4.581,8.287
0:14:10,-38.079,-26.711,-20.1,-4.51,8.406
0:14:11,-36.417,-25.651,-19.449,-4.35,8.537
0:14:12,-35.574,-25.127,-19.099,-4.267,8.548
0:14:13,-33.803,-24.059,-18.18,-4.1,8.69
0:14:14,-32.093,-23.078,-17.532,-3.991,8.705
0:14:15,-31.378,-22.609,-17.231,-3.964,8.705
0:14:16,-30.013,-21.722,-16.684,-3.87,8.772
0:14:17,-28.807,-20.903,-16.194,-3.76,8.753
0:14:18,-28.231,-20.462,-15.881,-3.703,8.76
0:14:19,-26.971,-19.557,-15.226,-3.586,8.744
0:14:20,-25.773,-18.674,-14.601,-3.446,8.736
0:14:21,-25.237,-18.253,-14.338,-3.427,8.729
0:14:22,-24.078,-17.396,-13.71,-3.279,8.728
0:14:23,-22.951,-16.636,-13.154,-3.147,8.784
0:14:24,-22.4,-16.27,-12.892,-3.116,8.791
0:14:25,-21.517,-15.575,-12.545,-3.06,8.712
0:14:26,-20.662,-14.924,-12.071,-2.92,8.786
0:14:27,-20.166,-14.592,-11.809,-2.886,8.767
0:14:28,-19.275,-13.967,-11.292,-2.765,8.79
0:14:29,-18.499,-13.415,-10.979,-2.723,8.729
0:14:30,-18.137,-13.134,-10.817,-2.701,8.736
0:14:31,-17.4,-12.621,-10.37,-2.576,8.788
0:14:32,-16.748,-12.15,-10.07,-2.485,8.784
0:14:33,-16.443,-11.899,-9.901,-2.466,8.814
0:14:34,-15.814,-11.417,-9.525,-2.383,8.84
0:14:35,-15.193,-10.951,-9.191,-2.303,8.873
0:14:36,-14.892,-10.739,-9.043,-2.292,8.869
0:14:37,-14.349,-10.303,-8.667,-2.198,8.888
0:14:38,-13.762,-9.873,-8.292,-2.122,8.928
0:14:39,-13.484,-9.672,-8.094,-2.099,8.973
0:14:40,-12.871,-9.28,-7.729,-2.012,9.033
0:14:41,-12.428,-8.928,-7.472,-1.944,9.093
0:14:42,-12.231,-8.764,-7.308,-1.929,9.119
0:14:43,-11.741,-8.461,-7.123,-1.888,9.088
0:14:44,-11.259,-8.138,-6.807,-1.805,9.189
0:14:45,-11.004,-7.978,-6.648,-1.752,9.245
0:14:46,-10.626,-7.709,-6.466,-1.733,9.207
0:14:47,-10.256,-7.428,-6.242,-1.669,9.214
0:14:48,-10.083,-7.288,-6.151,-1.639,9.229
0:14:49,-9.668,-7.018,-5.859,-1.56,9.311
0:14:50,-9.356,-6.756,-5.643,-1.454,9.412
0:14:51,-9.231,-6.604,-5.521,-1.423,9.442
0:14:52,-8.882,-6.388,-5.335,-1.397,9.404
0:14:53,-8.593,-6.172,-5.218,-1.356,9.396
0:14:54,-8.449,-6.058,-5.138,-1.318,9.407
0:14:55,-8.16,-5.868,-4.937,-1.288,9.46
0:14:56,-7.845,-5.652,-4.747,-1.208,9.489
0:14:57,-7.728,-5.55,-4.637,-1.193,9.53
0:14:58,-7.348,-5.345,-4.375,-1.125,9.601
0:14:59,-7.117,-5.14,-4.25,-1.088,9.635
0:15:00,-7.033,-5.064,-4.228,-1.073,9.623
0:15:01,-6.805,-4.871,-3.992,-0.993,9.732
0:15:02,-6.54,-4.688,-3.871,-0.963,9.686
0:15:03,-6.426,-4.617,-3.841,-0.967,9.69
0:15:04,-6.221,-4.473,-3.655,-0.877,9.851
0:15:05,-6.001,-4.306,-3.5,-0.827,9.843
0:15:06,-5.906,-4.199,-3.496,-0.812,9.85
0:15:07,-5.747,-4.01,-3.348,-0.76,9.914
0:15:08,-5.538,-3.915,-3.25,-0.703,9.921
0:15:09,-5.424,-3.873,-3.212,-0.696,9.92
0:15:10,-5.277,-3.767,-3.083,-0.628,9.995
0:15:11,-5.072,-3.589,-2.947,-0.598,10.002
0:15:12,-4.95,-3.532,-2.806,-0.544,10.088
0:15:13,-4.719,-3.43,-2.727,-0.492,10.143
0:15:14,-4.555,-3.297,-2.518,-0.423,10.21
0:15:15,-4.457,-3.256,-2.484,-0.408,10.206
0:15:16,-4.305,-3.146,-2.374,-0.36,10.205
0:15:17,-4.138,-3.104,-2.268,-0.326,10.22
0:15:18,-4.04,-3.055,-2.188,-0.303,10.275
0:15:19,-3.884,-2.953,-2.101,-0.262,10.312
0:15:20,-3.774,-2.877,-2.033,-0.235,10.315
0:15:21,-3.702,-2.843,-1.973,-0.213,10.352
0:15:22,-3.463,-2.752,-1.84,-0.156,10.415
0:15:23,-3.304,-2.643,-1.723,-0.134,10.433
0:15:24,-3.236,-2.578,-1.639,-0.107,10.485
0:15:25,-3.061,-2.453,-1.545,-0.081,10.485
0:15:26,-2.986,-2.332,-1.465,-0.04,10.547
0:15:27,-2.914,-2.271,-1.385,-0.04,10.596
0:15:28,-2.716,-2.157,-1.283,-0.006,10.633
0:15:29,-2.599,-2.059,-1.207,0.005,10.603
0:15:30,-2.565,-2.01,-1.177,0.016,10.662
0:15:31,-2.379,-1.9,-1.071,0.046,10.717
0:15:32,-2.276,-1.778,-0.976,0.061,10.758
0:15:33,-2.22,-1.729,-0.98,0.076,10.765
0:15:34,-2.094,-1.619,-0.874,0.117,10.783
0:15:35,-1.977,-1.501,-0.787,0.158,10.832
0:15:36,-1.912,-1.456,-0.73,0.165,10.868
0:15:37,-1.764,-1.35,-0.666,0.198,10.883
0:15:38,-1.707,-1.266,-0.609,0.221,10.905
0:15:39,-1.666,-1.233,-0.624,0.243,10.927
0:15:40,-1.522,-1.142,-0.533,0.295,11.005
0:15:41,-1.393,-1.058,-0.477,0.344,11.127
0:15:42,-1.343,-1.028,-0.492,0.336,11.105
0:15:43,-1.249,-0.937,-0.424,0.362,11.138
0:15:44,-1.154,-0.861,-0.401,0.347,11.138
0:15:45,-1.12,-0.827,-0.36,0.347,11.164
0:15:46,-0.999,-0.759,-0.261,0.335,11.215
0:15:47,-0.873,-0.694,-0.162,0.324,11.275
0:15:48,-0.797,-0.645,-0.094,0.32,11.282
0:15:49,-0.71,-0.588,-0.049,0.309,11.308
0:15:50,-0.612,-0.513,0.057,0.342,11.4
0:15:51,-0.547,-0.483,0.094,0.342,11.43
0:15:52,-0.414,-0.411,0.195,0.394,11.526
0:15:53,-0.289,-0.346,0.293,0.39,11.53
0:15:54,-0.24,-0.312,0.334,0.42,11.552
0:15:55,-0.157,-0.248,0.39,0.453,11.593
0:15:56,-0.066,-0.195,0.491,0.502,11.689
0:15:57,-0.016,-0.18,0.517,0.513,11.692
0:15:58,0.066,-0.115,0.577,0.543,11.741
0:15:59,0.145,-0.063,0.633,0.58,11.781
